"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-de-pecas-automotivas-f9f4bf65b5-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","25688","25688","25688","9.841","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.026","Fri, 22 May 2026 12:51:14 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-de-pecas-automotivas-f9f4bf65b5-convertido-de-jpg.webp","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-22.css?ver=1782173433","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4613","4613","4613","1.767","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.102","Tue, 23 Jun 2026 00:10:33 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-22.css?ver=1782173433","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/produto/fundicao-de-pecas-em-ferro-fundido/","text/html; charset=UTF-8","200","OK","Indexable","","Fundição de Peças em Ferro Fundido | Metal Indianápolis","55","508","Precisa de fundição de peças em ferro fundido? Conte com o laboratório próprio e a usinagem especializada da Metal Indianápolis. Peça seu orçamento!","148","940","A fundição de peças em ferro fundido da Metal Indianápolis atende com alta precisão às demandas de geometrias complexas e excelente resistência mecânica para os setores automobilístico, agrícola, de construção civil e de máquinas industriais. Especializada em ligas cinzentas, nodulares e ligadas, a empresa executa desde a concepção do projeto e lote piloto até a produção seriada em larga escala. Utilizando modernos sistemas de moldagem em areia e resina (Cold Box e Cura a frio) e contando com laboratório próprio equipado com espectrômetro, a Metal Indianápolis oferece capacidade produtiva superior a 1.440 toneladas/ano com garantia de rastreabilidade e certificação ISO 9001:2015.","688","4324","","0","Fundição de Peças em Ferro Fundido","34","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/produto/fundicao-de-pecas-em-ferro-fundido/","","","","","","109845","26442","26442","10.129","","794","120","6.617","15.363","Very Hard","5.448","2","2","","17","3","0","7.140","30","10","0","3","3","0","","","","","d511060c8272fa413158a348eb2434ed","0.667","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/produto/fundicao-de-pecas-em-ferro-fundido/","2026-06-22 21:10:40"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/telephone-rmrn9222i1iuz1khvj18c9m5tg1uk13za1osd73djq.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","331","331","331","0.127","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.034","Thu, 30 Apr 2026 12:03:55 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/telephone-rmrn9222i1iuz1khvj18c9m5tg1uk13za1osd73djq.png","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/categoria-produto/construcao-civil/","text/html; charset=UTF-8","200","OK","Indexable","","Peças de Ferro Fundido para Construção Civil | Metal Indianópolis","65","583","Encontre peças de ferro fundido para construção civil. Fabricamos abraçadeiras de concreto, rolos de apoio para betoneira e componentes sob projeto. Faça sua cotação!","166","1052","","0","0","","0","Construção Civil","16","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/categoria-produto/construcao-civil/","","","","","","108738","24116","24116","9.238","","375","74","5.068","11.736","Very Hard","3.001","2","2","","30","11","0","26.190","42","17","0","3","3","0","","","","","c4bc3c736e88a211bcd3cd5603f23f30","0.591","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/categoria-produto/construcao-civil/","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fornecedor-aneis-de-segmento-7b9de1870c-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","13114","13114","13114","5.024","","0","","","","","0.000","2","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.102","Fri, 22 May 2026 12:37:39 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fornecedor-aneis-de-segmento-7b9de1870c-convertido-de-jpg.webp","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/categoria-produto/maquinas-e-equipamentos/","text/html; charset=UTF-8","200","OK","Indexable","","Peças de Ferro Fundido para Máquinas | Metal Indianópolis","57","525","Componentes e peças de ferro fundido para máquinas e equipamentos industriais. Produção sob projeto ou amostra com precisão de usinagem CNC. Peça um orçamento!","159","1057","","0","0","","0","Máquinas e Equipamentos","23","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/categoria-produto/maquinas-e-equipamentos/","","","","","","102832","23769","23769","9.105","","356","67","5.313","5.864","Very Hard","3.134","2","2","","19","7","0","16.670","34","13","0","3","3","0","","","","","5660d4761c99b6999ace8513432dfae0","0.466","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/categoria-produto/maquinas-e-equipamentos/","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/LOGOTIPO-HORIZONTAL-1-1-scaled-rmro3g691byqej42gvw7f1gzulvbcjnrsrgzdy8la6.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3126","3126","3126","1.198","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.116","Thu, 30 Apr 2026 12:30:56 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/LOGOTIPO-HORIZONTAL-1-1-scaled-rmro3g691byqej42gvw7f1gzulvbcjnrsrgzdy8la6.png","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/mail-rmrnpfevj5xn6jsfa3sb9mw6a1czm93oj2q89otj6e.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","246","246","246","0.094","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.087","Thu, 30 Apr 2026 12:04:05 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/mail-rmrnpfevj5xn6jsfa3sb9mw6a1czm93oj2q89otj6e.png","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-aneis-de-segmento-9c26fa552b-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","25408","25408","25408","9.733","","0","","","","","0.000","2","4","","1","1","0","2.380","0","0","0","0","0","0","","","","","","0.103","Wed, 20 May 2026 11:37:58 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-aneis-de-segmento-9c26fa552b-convertido-de-jpg.webp","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-560.css?ver=1782173052","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7925","7925","7925","3.036","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.122","Tue, 23 Jun 2026 00:04:12 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/elementor/css/post-560.css?ver=1782173052","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-anel-de-segmento-para-compressor-2dd9f70420-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","34650","34650","34650","13.274","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.101","Thu, 21 May 2026 13:10:32 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-anel-de-segmento-para-compressor-2dd9f70420-convertido-de-jpg.webp","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-includes/css/dist/block-library/style.min.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","15730","15730","15730","6.026","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.124","Fri, 17 Apr 2026 13:40:22 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-includes/css/dist/block-library/style.min.css?ver=6.9.4","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-pecas-para-tratores-agricolas-c9c680bdfb-convertido-de-png.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10778","10778","10778","4.129","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.127","Thu, 21 May 2026 20:54:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-pecas-para-tratores-agricolas-c9c680bdfb-convertido-de-png.webp","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/anel-de-segmento-do-motor/","text/html; charset=UTF-8","200","OK","Indexable","","Anel de Segmento do Motor: Desempenho | Metal Indianápolis","58","555","Entenda a função do anel de segmento do motor na vedação e potência. Conheça os tipos, dicas de manutenção e as soluções da Metal Indianápolis. Acesse!","151","973","O artigo explora a importância do anel de segmento do motor na vedação, lubrificação e desempenho de sistemas de combustão interna, além de destacar a expertise e as peças de alta qualidade da Metal Indianápolis.","212","1341","","0","Maximize o desempenho com anel de segmento do motor","51","Maximize o desempenho com anel de segmento do motor","51","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/anel-de-segmento-do-motor/","","","","","","312240","44637","44637","17.100","","2717","454","5.985","27.326","Very Hard","5.721","2","1","","60","13","0","30.950","96","20","0","2","2","0","","","","","94554d05cfd2b04a8b54c5664ee1f38f","1.665","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/anel-de-segmento-do-motor/","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/cabecote-para-compressor/","text/html; charset=UTF-8","200","OK","Indexable","","Cabeçote para Compressor | Metal Indianápolis","45","422","Entenda a importância do cabeçote para compressor na confiabilidade industrial. Saiba como escolher o modelo ideal com a Metal Indianápolis. Acesse!","148","939","O artigo explica o papel crucial do cabeçote para compressor na geração de pressão e confiabilidade do sistema, detalhando os tipos existentes e a fabricação de alta precisão da Metal Indianápolis.","197","1218","","0","Importância do cabeçote para compressor na confiança de equipamentos","68","Importância do cabeçote para compressor na confiança de equipamentos","68","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/cabecote-para-compressor/","","","","","","312463","44696","44696","17.122","","2671","452","5.909","21.375","Very Hard","5.785","2","1","","60","13","0","30.950","96","20","0","2","2","0","","","","","5f0965e224f8329db1616f87f86594db","1.621","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/cabecote-para-compressor/","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/fundicao-de-ferros/","text/html; charset=UTF-8","200","OK","Indexable","","Fundição de Ferros: Como Escolher | Metal Indianápolis","54","492","Como escolher a melhor fundição de ferros para o seu projeto? Conheça os tipos de ligas, critérios de seleção e as soluções da Metal Indianápolis. Acesse!","154","948","O artigo orienta sobre como selecionar a melhor fundição de ferros para cada projeto, explicando as características das ligas (cinzenta, nodular, branca e maleável) e os diferenciais de qualidade da Metal Indianápolis.","218","1331","","0","Como escolher a melhor fundição de ferro para sua aplicação","59","Como escolher a melhor fundição de ferro para sua aplicação","59","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/fundicao-de-ferros/","","","","","","318032","46604","46604","17.853","","3499","552","6.339","29.412","Very Hard","7.212","2","1","","58","13","0","30.950","96","20","0","2","2","0","","","","","82686581b741eae80c6000d01342bb03","1.600","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/fundicao-de-ferros/","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/fabricante-de-pecas-automotivas/","text/html; charset=UTF-8","200","OK","Indexable","","Fabricante de Peças Automotivas | Metal Indianápolis","52","479","Como escolher o fabricante de peças automotivas ideal? Saiba quais critérios avaliar para garantir a segurança e conheça a Metal Indianápolis. Acesse!","150","936","O artigo apresenta um guia prático para escolher o fabricante de peças automotivas ideal, destacando critérios de qualidade, prazos e a infraestrutura certificada da Metal Indianápolis.","185","1137","","0","Como escolher o fabricante de peças automotivas ideal para sua necessidade","74","Como escolher o fabricante de peças automotivas ideal para sua necessidade","74","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/fabricante-de-pecas-automotivas/","","","","","","315482","45416","45416","17.398","","3043","484","6.287","21.412","Very Hard","6.564","2","1","","58","13","0","30.950","96","20","0","2","2","0","","","","","5d89ffc54b920dda37ae556914746d04","1.565","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/fabricante-de-pecas-automotivas/","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/camisa-compressor/","text/html; charset=UTF-8","200","OK","Indexable","","Camisa Compressor: O que é e Aplicações | Metal Indianápolis","60","556","O que é uma camisa compressor e qual a sua importância? Descubra os materiais utilizados e as soluções de alta qualidade da Metal Indianápolis. Acesse!","151","954","O artigo explica o que é a camisa compressor, sua função vital na vedação e resfriamento do cilindro, os materiais ideais para sua fabricação e as soluções de alta durabilidade da Metal Indianápolis.","199","1219","","0","Uso de camisa compressor para resultados excepcionais!","54","Uso de camisa compressor para resultados excepcionais!","54","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/camisa-compressor/","","","","","","312936","44894","44894","17.198","","2695","464","5.808","16.923","Very Hard","5.897","2","1","","60","13","0","30.950","96","20","0","2","2","0","","","","","a54d3eb6de7c003f86d6ee5e91f14451","1.001","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/camisa-compressor/","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-cabecote-compressor-de-ar-75348e99ad-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","68746","68746","68746","26.335","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.036","Thu, 21 May 2026 13:07:42 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-cabecote-compressor-de-ar-75348e99ad-convertido-de-jpg.webp","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/LOGOTIPO-HORIZONTAL-2-_1_-scaled-rmrqnbwb4n3ufhx6mwprfd6powqo7isrky9mckurgy.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1354","1354","1354","0.519","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.178","Thu, 30 Apr 2026 13:12:57 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/LOGOTIPO-HORIZONTAL-2-_1_-scaled-rmrqnbwb4n3ufhx6mwprfd6powqo7isrky9mckurgy.webp","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fundicao-de-ferro-em-itaquaquecetuba-sp-b596c30d9a-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","51376","51376","51376","19.681","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.099","Fri, 22 May 2026 12:20:22 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fundicao-de-ferro-em-itaquaquecetuba-sp-b596c30d9a-convertido-de-jpg.webp","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5644","5644","5644","2.162","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.169","Thu, 21 May 2026 11:16:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-300x300.webp","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/construcao-civil-10-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","13080","13080","13080","5.011","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.599","Fri, 22 May 2026 14:12:36 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/construcao-civil-10-convertido-de-jpg-300x300.webp","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/preco-ferro-fundido/","text/html; charset=UTF-8","200","OK","Indexable","","Preço Ferro Fundido e Custo-Benefício | Metal Indianápolis","58","520","Quais fatores influenciam o preço ferro fundido? Entenda como avaliar o custo-benefício em seu projeto e conheça as soluções da Metal Indianápolis. Acesse!","155","973","O artigo explica as principais variáveis que impactam a cotação e o preço do ferro fundido no mercado industrial, orientando o comprador a equilibrar custo-benefício com a qualidade da Metal Indianápolis.","204","1264","","0","Descubra os fatores que influenciam o preço ferro fundido","57","Descubra os fatores que influenciam o preço ferro fundido","57","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/preco-ferro-fundido/","","","","","","312193","44893","44893","17.198","","2609","462","5.647","18.738","Very Hard","5.718","2","1","","60","13","0","30.950","96","20","0","2","2","0","","","","","65ce52130fde0d6a4245a714861a449c","1.105","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/preco-ferro-fundido/","2026-06-22 21:10:43"
"https://preview.indianapolis.com.br/anel-de-segmento-preco/","text/html; charset=UTF-8","200","OK","Indexable","","Anel de Segmento: Preço e Vantagens | Metal Indianápolis","56","521","Buscando anel de segmento preço competitivo? Saiba o que avaliar na escolha e conheça as peças com fundição própria da Metal Indianápolis. Confira!","147","939","O artigo orienta o leitor sobre como encontrar o melhor preço para anéis de segmento sem abrir mão da qualidade técnica, destacando o custo-benefício da fabricação própria da Metal Indianápolis.","194","1217","","0","Como encontrar o melhor anel de segmento preço?","47","Como encontrar o melhor anel de segmento preço?","47","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/anel-de-segmento-preco/","","","","","","312040","44839","44839","17.177","","2669","440","6.066","21.969","Very Hard","5.781","2","1","","60","13","0","30.950","96","20","0","2","2","0","","","","","9f30060af72a26b2c29b3c49f0e0c30c","1.193","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/anel-de-segmento-preco/","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/anel-de-segmento/","text/html; charset=UTF-8","200","OK","Indexable","","Anel de Segmento: Tipos e Aplicações | Metal Indianápolis","57","519","O que é um anel de segmento e quais são seus tipos? Entenda a importância dessa peça para motores e conheça as soluções da Metal Indianápolis. Acesse!","150","964","O artigo detalha o funcionamento e os tipos de anel de segmento (compressão, raspador e intermediário), além de destacar a Metaláurgica Indianápolis como fabricante especializada em fundição e usinagem dessas peças.","215","1373","","0","Entenda mais sobre a aplicação e tipos de anel de segmento","58","Entenda mais sobre a aplicação e tipos de anel de segmento","58","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/anel-de-segmento/","","","","","","310300","43835","43835","16.792","","2433","422","5.765","25.107","Very Hard","5.251","2","1","","58","13","0","30.950","96","20","0","2","2","0","","","","","dd9826250fb5a40b4d9e44c15850fa70","1.228","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/anel-de-segmento/","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/pecas-para-tratores/","text/html; charset=UTF-8","200","OK","Indexable","","Peças para Tratores: Como Escolher | Metal Indianápolis","55","503","Como escolher as melhores peças para tratores? Saiba o que avaliar entre durabilidade, custos e conheça a tradição da Metal Indianápolis. Acesse!","145","908","O artigo oferece um guia completo para a escolha de peças para tratores, analisando critérios como compatibilidade, durabilidade, custo-benefício e a expertise de mercado da Metal Indianápolis.","193","1198","","0","Descubra como escolher as melhores peças para tratores","54","Descubra como escolher as melhores peças para tratores","54","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/pecas-para-tratores/","","","","","","316728","46274","46274","17.727","","3259","516","6.316","24.890","Very Hard","6.810","2","1","","60","13","0","30.950","96","20","0","2","2","0","","","","","3d67174c18ea83252590f6a929d5c3c8","1.130","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/pecas-para-tratores/","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-1-300x300.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","11780","11780","11780","4.513","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.042","Thu, 21 May 2026 11:16:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-1-300x300.webp","2026-06-22 21:10:45"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-2-300x300.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4276","4276","4276","1.638","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.041","Thu, 21 May 2026 11:16:06 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-2-300x300.webp","2026-06-22 21:10:45"
"https://preview.indianapolis.com.br/produto/abracadeira-rapida/","text/html; charset=UTF-8","200","OK","Indexable","","Abraçadeira Rápida | Metal Indianápolis","39","352","Procurando abraçadeira para concreto de alta durabilidade? Conheça os modelos com rastreabilidade por lote da Metal Indianápolis. Acesse e faça uma cotação!","156","999","A abraçadeira para concreto da Metal Indianápolis é produzida em ferro fundido nodular de alta resistência, sendo indispensável para o acoplamento seguro de tubulações, curvas e bombas de concreto (snap coupling). Disponível em diversas medidas nos modelos rápidos ou fixos, cada peça conta com gravação de número de lote para total rastreabilidade, garantindo máxima vida útil e segurança para a operação.","406","2572","","0","Abraçadeira Rápida","18","","0","(11) 4649-7722","14","vendas@indianapolis.com.br","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://preview.indianapolis.com.br/produto/abracadeira-rapida/","","","","","","116978","27242","27242","10.436","","790","125","6.320","15.157","Very Hard","5.075","3","2","","21","6","0","14.290","39","15","0","3","3","0","","","","","29fe98861de09757a18423156593f561","0.466","","","","","pt-BR","1.1","","","","","","https://preview.indianapolis.com.br/produto/abracadeira-rapida/","2026-06-22 21:10:45"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-convertido-de-png-1-300x300.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4898","4898","4898","1.876","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.216","Fri, 22 May 2026 13:59:56 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-convertido-de-png-1-300x300.webp","2026-06-22 21:10:46"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-de-abracadeiras-para-bombeamento-de-concreto-255010c7aa-1-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7714","7714","7714","2.955","","0","","","","","0.000","3","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.176","Thu, 21 May 2026 11:16:08 GMT","","","","","1.1","","","","","","https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fabricante-de-abracadeiras-para-bombeamento-de-concreto-255010c7aa-1-convertido-de-jpg-300x300.webp","2026-06-22 21:10:46"
