Search keyword report
"June 17, 2026 - June 23, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Quality Score,Final URL,Impr.,Interactions,CTR,Currency code,Avg. cost,Cost,Search impr. share,Search top IS,Search abs. top IS,Search lost IS (rank),Landing page exp.,Exp. CTR,Conv. rate,Conversions,Cost / conv.
Paused,sprinkler repair gilbert az,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,timed sprinkler,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""automatic garden""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""Irrigation system""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,garden sprinkler,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation services near me""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,sod irrigation sprinkler,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation repair""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,best irrigation for garden,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,sprinkler for,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation repair services""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,automatic garden,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,plant water system,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation supply near me,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,disapproved; campaign paused, --,https://lp.conservairrigationofgreaterscottsdale.com/conserva-irrigation-scottsdale-v2/,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation system services""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,premier irrigation,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,conserva irrigation reviews,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,automatic watering system,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,grass irrigation sprinkler,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,garden water sprinkler,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,precision irrigation,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,Drip irrigation system,Broad match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2 SCALCON,Core | serviços de irrigaçao | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,pipe repair,Broad match,V4 - SEARCH - SERVICES LP,GROUP 3 - IRRIGATION SYSTEM REPAIR,Paused,paused; campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation sprinkler repair""",Phrase match,V4 - SEARCH - SERVICES LP,GROUP 3 - IRRIGATION SYSTEM REPAIR,Paused,paused; campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""large scale irrigation installation""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,rarely served; campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""multi-zone sprinkler system management""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,rarely served; campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""commercial landscape maintenance bids""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler service agreement""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,rarely served; campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""commercial water management services""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""apartment complex irrigation repair""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,rarely served; campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation for business parks""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,rarely served; campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation maintenance contract""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation audit services""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""property management sprinkler services""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,rarely served; campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""General contractors""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""HOA irrigation maintenance""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""commercial irrigation services""",Phrase match,V4 - SEARCH - SERVICES LP,Group 10 - B2B,Not eligible,campaign ended, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""Conserva irrigation""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2,Core | institucional | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""conserva irrigation of cape cod""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2,Core | institucional | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""conserva irrigation lawsuit""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2,Core | institucional | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""conserva sprinkler""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2,Core | institucional | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""conserva irrigation of greater scottsdale""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2,Core | institucional | amplo,Not eligible,low quality; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""conserva irrigation near me""",Phrase match,V4 | ONGOING | SEARCH | MAX CONVERSÕES| LP 2,Core | institucional | amplo,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,valvulas de sprinkler,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation supply near me,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation repair scottsdale az,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; disapproved; campaign paused, --,http://conservairrigation.com,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,lawn irrigation system,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation systems,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,hunter lawn sprinklers,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation system,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; disapproved; campaign paused, --,http://www.conservairrigation.com,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,installing drip irrigation system,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,arizona irrigation repair,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""manning sprinklers""",Phrase match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation system installation cost,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation valve replacement cost,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,sprinkler system installation,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; disapproved; campaign paused, --,http://conservairrigation.com,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,[conserva],Exact match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation system for backyard,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""desert vine""",Phrase match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation system repair near me,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,conserva irrigation scottsdale,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,[conserva irrigation],Exact match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""conserva""",Phrase match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,drip irrigation system,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; low quality; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,hunter irrigation system,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,sprinkler system,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; low quality; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation repairs,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""iron mountain irrigation""",Phrase match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,adding a valve to irrigation system,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,conserva,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,irrigation valve replacement,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; low quality; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""conserva irrigation""",Phrase match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,garden irrigation systems,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,sprinkler maintenance,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,n drip irrigation,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""horizon irrigation""",Phrase match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""hunter irrigation""",Phrase match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,sprinkler valve leaking from top,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,sprinkler repair,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,hunter irrigation sprinklers,Broad match,V4 - SEARCH - BRAND,BRAND NAME,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler system service""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""home irrigation repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation repair surprise az""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation repairs""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""in ground irrigation system""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler service company""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler maintenance""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""drip irrigation system installation cost""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation repair services""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler valve leaking from top""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""drip system repair near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""residential sprinkler service near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler not working""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""water sprinkler service near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler companies near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler system installation""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""water irrigation repair near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler irrigation companies""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""in ground irrigation system cost""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation repair cost""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler service near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""arizona irrigation repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation system repair companies near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation fix""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""Rachio""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation installer near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""drip system installation""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation repair near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler installers""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""installing drip irrigation system""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler service""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""residential sprinkler service""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""backflow test for sprinkler system""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
